Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,7.680099964,Sub-Saharan Africa,Low income
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,87.1475941136892,Sub-Saharan Africa,Low income
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,28.5392609803278,East Asia & Pacific,High income
Singapore,SGP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,35.8269106998474,East Asia & Pacific,High income
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,84.4522678893074,East Asia & Pacific,High income
Singapore,SGP,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,83.5779,East Asia & Pacific,High income
Singapore,SGP,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,85.4096,East Asia & Pacific,High income
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,151.681717052742,East Asia & Pacific,High income
Slovak Republic,SVK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,24.626445872585,Europe & Central Asia,High income
Slovak Republic,SVK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,15.175137210146,Europe & Central Asia,High income
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,80.475857275668,Europe & Central Asia,High income
Slovak Republic,SVK,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,79.2922,Europe & Central Asia,High income
Slovak Republic,SVK,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,81.6952,Europe & Central Asia,High income
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,128.792489910653,Europe & Central Asia,High income
Slovenia,SVN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,28.5889065200718,Europe & Central Asia,High income
Slovenia,SVN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,35.3495461520065,Europe & Central Asia,High income
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,75.4985042610791,Europe & Central Asia,High income
Slovenia,SVN,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,74.0861,Europe & Central Asia,High income
Slovenia,SVN,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,76.8559,Europe & Central Asia,High income
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,115.736307790972,Europe & Central Asia,High income
Solomon Islands,SLB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.247441419489446,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,1.11794003131138,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,11.00090027,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,62.8902788282841,East Asia & Pacific,Lower middle income
"Somalia, Fed. Rep.",SOM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.641171280544494,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.33452414637104,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,1.879999995,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,46.366719307758,Sub-Saharan Africa,Low income
South Africa,ZAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.00974331775672,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,7.89885690860552,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,54.0,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,143.92861725374,Sub-Saharan Africa,Upper middle income
South Sudan,SSD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.00138502850665672,Sub-Saharan Africa,Low income
South Sudan,SSD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.0,Sub-Saharan Africa,Low income
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,3.5,Sub-Saharan Africa,Low income
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,24.930513119821,Sub-Saharan Africa,Low income
Spain,ESP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,30.1986308494311,Europe & Central Asia,High income
Spain,ESP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,41.7003669651859,Europe & Central Asia,High income
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,80.5613329432179,Europe & Central Asia,High income
Spain,ESP,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,78.6153,Europe & Central Asia,High income
Spain,ESP,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,82.5313,Europe & Central Asia,High income
Spain,ESP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,110.247061960011,Europe & Central Asia,High income
Sri Lanka,LKA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,4.07189669081491,South Asia,Upper middle income
Sri Lanka,LKA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,11.3177299275443,South Asia,Upper middle income
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,22.19,South Asia,Upper middle income
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,117.737517418373,South Asia,Upper middle income
St. Kitts and Nevis,KNA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,30.1178969729156,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,37.0323951141795,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,66.97389984,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,162.682952734997,Latin America & Caribbean,High income
St. Lucia,LCA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,16.9579722851645,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,20.2367261423545,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,58.22259903,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,100.570465595573,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,20.5596667575624,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,19.3231718210797,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,51.5,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,105.923892091134,Latin America & Caribbean,Upper middle income
Sudan,SDN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.0639264882225092,Sub-Saharan Africa,Low income
Sudan,SDN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.330761893414554,Sub-Saharan Africa,Low income
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,14.0999999446534,Sub-Saharan Africa,Low income
Sudan,SDN,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,11.0,Sub-Saharan Africa,Low income
Sudan,SDN,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,16.9,Sub-Saharan Africa,Low income
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,67.3954575547604,Sub-Saharan Africa,Low income
Suriname,SUR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,12.1167421230202,Latin America & Caribbean,Upper middle income
Suriname,SUR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,15.1474163642458,Latin America & Caribbean,Upper middle income
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,45.40000153,Latin America & Caribbean,Upper middle income
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,137.281393501056,Latin America & Caribbean,Upper middle income
Sweden,SWE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,37.0821744423215,Europe & Central Asia,High income
Sweden,SWE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,31.2830535871204,Europe & Central Asia,High income
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,89.6509476102355,Europe & Central Asia,High income
Sweden,SWE,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,89.0,Europe & Central Asia,High income
Sweden,SWE,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,90.0,Europe & Central Asia,High income
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,126.401633330915,Europe & Central Asia,High income
Switzerland,CHE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,45.0860971371482,Europe & Central Asia,High income
Switzerland,CHE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,45.0458459150741,Europe & Central Asia,High income
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,89.1346877351392,Europe & Central Asia,High income
Switzerland,CHE,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,86.0846,Europe & Central Asia,High income
Switzerland,CHE,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,92.2469,Europe & Central Asia,High income
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,134.235676338144,Europe & Central Asia,High income
Syrian Arab Republic,SYR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,5.26009550775525,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,18.0518701995651,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,31.8696003,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,69.5528574436978,Middle East & North Africa,Low income
Tajikistan,TJK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.067677077920342,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,2.61729819343936,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,20.46999931,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,106.027422075203,Europe & Central Asia,Lower middle income
Tanzania,TZA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.591695,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.240779148147129,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,13.5042328468919,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,74.3983656514054,Sub-Saharan Africa,Lower middle income
Thailand,THA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,10.187716904417,East Asia & Pacific,Upper middle income
Thailand,THA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,6.64127936725119,East Asia & Pacific,Upper middle income
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,47.5049656215909,East Asia & Pacific,Upper middle income
Thailand,THA,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,46.9545,East Asia & Pacific,Upper middle income
Thailand,THA,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,48.0858,East Asia & Pacific,Upper middle income
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,168.88127084564,East Asia & Pacific,Upper middle income
Timor-Leste,TLS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.207194914647093,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,21.20000076,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,121.477605038459,East Asia & Pacific,Lower middle income
Togo,TGO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.620529481672155,Sub-Saharan Africa,Lower middle income
Togo,TGO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.43033540761863,Sub-Saharan Africa,Lower middle income
Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,11.31000042,Sub-Saharan Africa,Lower middle income
Togo,TGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,70.0588130571426,Sub-Saharan Africa,Lower middle income
Tonga,TON,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.84295515712066,East Asia & Pacific,Upper middle income
Tonga,TON,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,10.4241689094424,East Asia & Pacific,Upper middle income
Tonga,TON,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,39.95000076,East Asia & Pacific,Upper middle income
Tonga,TON,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,75.8121375232175,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,17.7852731961704,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,18.9409934127845,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,67.80000305,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,150.717314787624,Latin America & Caribbean,High income
Tunisia,TUN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,5.55369160408213,Middle East & North Africa,Lower middle income
Tunisia,TUN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,8.44961875060393,Middle East & North Africa,Lower middle income
Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,49.5999948415756,Middle East & North Africa,Lower middle income
Tunisia,TUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,123.883093580407,Middle East & North Africa,Lower middle income
Turkiye,TUR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,12.859061240418,Europe & Central Asia,Upper middle income
Turkiye,TUR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,13.5667798231933,Europe & Central Asia,Upper middle income
Turkiye,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,58.3477340145685,Europe & Central Asia,Upper middle income
